dataHora,ordem,linha,latitude,longitude,velocidade
04-27-2015 19:37:00,D58622,367,"-22.898617","-43.206295",5.93
04-27-2015 19:37:00,D58769,SV777,"-22.874756","-43.428623",0
04-27-2015 19:37:00,D58775,777,"-22.875408","-43.418747",13.7
04-27-2015 19:37:00,D86772,,"-22.89476","-43.532009",0.19
04-27-2015 19:37:00,D87267,898,"-22.911369","-43.68977",31
04-27-2015 19:37:00,D87412,366,"-22.86475","-43.430168",48
04-27-2015 19:37:00,D87765,2339,"-22.864731","-43.43042",45
04-27-2015 19:37:01,B10064,328,"-22.8062","-43.1994",0
04-27-2015 19:37:01,B10559,630,"-22.8686","-43.2476",0
04-27-2015 19:37:01,B19552,665,"-22.8883","-43.2317",0
04-27-2015 19:37:01,B27137,629,"-22.9153","-43.2346",33
04-27-2015 19:37:01,B27162,629,"-22.9103","-43.2383",10
04-27-2015 19:37:01,B27183,639,"-22.9147","-43.2403",28
04-27-2015 19:37:01,B32695,946,"-22.8729","-43.2681",0
04-27-2015 19:37:01,B32701,2305,"-22.8106","-43.3295",0
04-27-2015 19:37:01,B58013,679,"-22.8416","-43.2825",46
04-27-2015 19:37:01,B58047,679,"-22.841","-43.2769",40
04-27-2015 19:37:01,B58055,679,"-22.8987","-43.278",31
04-27-2015 19:37:01,B60005,381,"-22.8443","-43.2359",35
04-27-2015 19:37:01,B60085,385,"-22.9093","-43.2046",23
04-27-2015 19:37:01,B60523,2295,"-22.9023","-43.2104",1
04-27-2015 19:37:01,B71047,247,"-22.9131","-43.1758",0
04-27-2015 19:37:01,B73084,350,"-22.8999","-43.1798",0
04-27-2015 19:37:01,C27089,774,"-22.87077","-43.335789",0
04-27-2015 19:37:01,C44573,721,"-22.85182","-43.3162",41
04-27-2015 19:37:01,C47947,2111,"-22.90727","-43.19693",52
04-27-2015 19:37:01,D53594,SP393,"-22.85428","-43.384159",39
04-27-2015 19:37:01,D53918,2310,"-22.861309","-43.448978",32
04-27-2015 19:37:01,D86017,837,"-22.923149","-43.540657",34.63
04-27-2015 19:37:01,D86719,2338,"-22.911886","-43.172817",0
04-27-2015 19:37:01,D87289,833,"-22.938049","-43.686771",0
04-27-2015 19:37:01,D87448,898,"-22.95763","-43.69035",0
04-27-2015 19:37:01,D87469,,"-22.917191","-43.607769",0
04-27-2015 19:37:01,D87472,,"-22.994699","-43.616138",37
04-27-2015 19:37:01,D87838,2336,"-22.86989","-43.24696",53
04-27-2015 19:37:01,D87878,2336,"-22.911949","-43.687408",22
04-27-2015 19:37:01,D87879,2336,"-22.90064","-43.210522",0
04-27-2015 19:37:01,D90131,,"-22.935961","-43.66729",0
04-27-2015 19:37:02,B10073,323,"-22.9037","-43.175",44
04-27-2015 19:37:02,B19547,377,"-22.8109","-43.343",0
04-27-2015 19:37:02,B19586,350,"-22.8596","-43.2537",12
04-27-2015 19:37:02,B19588,665,"-22.9178","-43.2297",59
04-27-2015 19:37:02,B25550,606,"-22.9044","-43.2861",17
04-27-2015 19:37:02,B27096,629,"-22.8671","-43.2699",26
04-27-2015 19:37:02,B27184,639,"-22.8767","-43.3358",0
04-27-2015 19:37:02,B28546,329,"-22.9074","-43.1829",0
04-27-2015 19:37:02,B28704,2344,"-22.9087","-43.1729",0
04-27-2015 19:37:02,B32522,687,"-22.8816","-43.2872",5
04-27-2015 19:37:02,B32677,793,"-22.8617","-43.3938",0
04-27-2015 19:37:02,B32727,298,"-22.8694","-43.3073",26
04-27-2015 19:37:02,B44546,,"-22.8975","-43.283",47
04-27-2015 19:37:02,B55126,292,"-22.9108","-43.2084",50
04-27-2015 19:37:02,B58139,623,"-22.8832","-43.2761",40
04-27-2015 19:37:02,B73056,350,"-22.8992","-43.1817",0
04-27-2015 19:37:02,B73067,350,"-22.8107","-43.3431",0
04-27-2015 19:37:02,B73106,350,"-22.8349","-43.3264",26
04-27-2015 19:37:02,B75512,928,"-22.8589","-43.3294",38
04-27-2015 19:37:02,B75569,344,"-22.8363","-43.3312",0
04-27-2015 19:37:02,C30253,368,"-22.955206","-43.377312",38
04-27-2015 19:37:02,D53536,393,"-22.89496","-43.486118",13
04-27-2015 19:37:02,D53542,393,"-22.88843","-43.22319",0
04-27-2015 19:37:02,D53595,SP393,"-22.8843","-43.495331",0
04-27-2015 19:37:02,D58631,777,"-22.874937","-43.4193",0
04-27-2015 19:37:02,D87121,830,"-22.866171","-43.562019",35
04-27-2015 19:37:02,D87384,,"-22.923441","-43.56641",34
04-27-2015 19:37:02,D87701,2339,"-22.85446","-43.396461",43
04-27-2015 19:37:02,D87712,2335,"-23.00152","-43.327579",18
04-27-2015 19:37:02,D87770,2339,"-22.907721","-43.16848",0
04-27-2015 19:37:02,D87827,2339,"-22.916941","-43.60778",0
04-27-2015 19:37:02,D87866,2335,"-22.91996","-43.679329",0
04-27-2015 19:37:02,D90077,,"-22.916571","-43.632",0
04-27-2015 19:37:03,B10406,2342,"-22.9071","-43.1738",0
04-27-2015 19:37:03,B10512,630,"-22.9217","-43.2362",22
04-27-2015 19:37:03,B10562,630,"-22.8583","-43.2528",0
04-27-2015 19:37:03,B19622,350,"-22.8905","-43.2359",35
04-27-2015 19:37:03,B27013,265,"-22.8839","-43.2971",54
04-27-2015 19:37:03,B27111,629,"-22.9122","-43.2367",0
04-27-2015 19:37:03,B28511,329,"-22.9083","-43.1853",43
04-27-2015 19:37:03,B28518,325,"-22.9067","-43.1967",6
04-27-2015 19:37:03,B28567,329,"-22.7879","-43.1842",23
04-27-2015 19:37:03,B32663,296,"-22.9075","-43.1687",0
04-27-2015 19:37:03,B44509,638,"-22.8576","-43.3734",18
04-27-2015 19:37:03,B58110,312,"-22.8528","-43.2824",5
04-27-2015 19:37:03,B58160,623,"-22.888","-43.2756",16
04-27-2015 19:37:03,B58176,661,"-22.8874","-43.2862",23
04-27-2015 19:37:03,B60524,2295,"-22.8253","-43.3359",54
04-27-2015 19:37:03,B63015,334,"-22.8329","-43.2752",45
04-27-2015 19:37:03,B63037,919,"-22.8655","-43.2551",0
04-27-2015 19:37:03,B63081,SV942,"-22.8341","-43.3187",24
04-27-2015 19:37:03,B75521,355,"-22.8708","-43.2462",67
04-27-2015 19:37:03,C20172,612,"-22.919689","-43.256618",57
04-27-2015 19:37:03,C44558,782,"-22.852341","-43.334702",14
04-27-2015 19:37:03,C47888,306,"-22.93214","-43.326267",55
04-27-2015 19:37:03,D53521,369,"-22.901381","-43.180561",0
04-27-2015 19:37:03,D53919,2310,"-22.866751","-43.247589",49
04-27-2015 19:37:03,D86152,918,"-22.875494","-43.463097",0.37
04-27-2015 19:37:03,D87024,770,"-22.91758","-43.60812",0
04-27-2015 19:37:03,D87059,,"-22.98411","-43.649361",26
04-27-2015 19:37:03,D87114,SV841,"-22.91783","-43.608089",0
04-27-2015 19:37:03,D87171,898,"-22.909479","-43.686771",3
04-27-2015 19:37:03,D87274,825,"-22.85607","-43.6749",0
04-27-2015 19:37:03,D87339,841,"-22.914789","-43.6259",48
04-27-2015 19:37:03,D87345,885,"-22.919621","-43.683781",0
04-27-2015 19:37:03,D87385,,"-22.92292","-43.56493",35
04-27-2015 19:37:03,D87421,,"-22.999531","-43.35923",0
04-27-2015 19:37:03,D87460,366,"-22.909611","-43.20414",38
04-27-2015 19:37:03,D87724,2335,"-22.928181","-43.676899",0
04-27-2015 19:37:03,D87752,2335,"-22.99996","-43.241081",41
04-27-2015 19:37:03,D87760,2336,"-22.88895","-43.222481",0
04-27-2015 19:37:03,D87788,2339,"-22.879181","-43.53886",41
04-27-2015 19:37:03,D87876,2339,"-22.91152","-43.17841",34
04-27-2015 19:37:03,D90589,,"-22.91938","-43.644169",0
04-27-2015 19:37:04,B10501,680,"-22.8601","-43.2537",0
04-27-2015 19:37:04,B19515,665,"-22.8908","-43.2349",43
04-27-2015 19:37:04,B19595,SVA665,"-22.9124","-43.2219",7
04-27-2015 19:37:04,B25516,606,"-22.9286","-43.2366",45
04-27-2015 19:37:04,B25541,606,"-22.9008","-43.2081",0
04-27-2015 19:37:04,B25544,606,"-22.9051","-43.2901",0
04-27-2015 19:37:04,B25582,232,"-22.9095","-43.172",3
04-27-2015 19:37:04,B25608,606,"-22.9178","-43.2599",0
04-27-2015 19:37:04,B27101,905,"-22.8681","-43.2545",0
04-27-2015 19:37:04,B27135,639,"-22.8275","-43.3178",34
04-27-2015 19:37:04,B27179,639,"-22.9187","-43.2511",19
04-27-2015 19:37:04,B28515,329,"-22.8056","-43.2117",0
04-27-2015 19:37:04,B28557,326,"-22.8301","-43.2363",55
04-27-2015 19:37:04,B28575,935,"-22.8123","-43.1915",0
04-27-2015 19:37:04,B28577,329,"-22.8888","-43.2228",0
04-27-2015 19:37:04,B28600,325,"-22.9096","-43.206",0
04-27-2015 19:37:04,B28724,2344,"-22.9071","-43.1743",0
04-27-2015 19:37:04,B31066,483,"-22.8417","-43.2681",46.3
04-27-2015 19:37:04,B32515,727,"-22.806","-43.3618",15
04-27-2015 19:37:04,B32516,296,"-22.9","-43.177",36
04-27-2015 19:37:04,B32548,779,"-22.818","-43.393",0
04-27-2015 19:37:04,B32654,296,"-22.8922","-43.2399",7
04-27-2015 19:37:04,B32661,296,"-22.8781","-43.2632",0
04-27-2015 19:37:04,B32692,946,"-22.8778","-43.3253",3
04-27-2015 19:37:04,B32748,2305,"-22.9065","-43.1743",0
04-27-2015 19:37:04,B44609,638,"-22.9004","-43.2773",6
04-27-2015 19:37:04,B44641,,"-22.8779","-43.3408",0
04-27-2015 19:37:04,B58109,623,"-22.8941","-43.2872",9
04-27-2015 19:37:04,B58118,625,"-22.9025","-43.2687",0
04-27-2015 19:37:04,B58137,312,"-22.9022","-43.2115",0
04-27-2015 19:37:04,B58150,312,"-22.9006","-43.1781",0
04-27-2015 19:37:04,B58153,623,"-22.8873","-43.3244",0
04-27-2015 19:37:04,B58198,625,"-22.9039","-43.2761",8
04-27-2015 19:37:04,B73093,351,"-22.8784","-43.2412",6
04-27-2015 19:37:04,B75600,928,"-22.8615","-43.2538",0
04-27-2015 19:37:04,C13109,341,"-22.923538","-43.361374",22
04-27-2015 19:37:04,C20020,880,"-22.95804","-43.352242",32
04-27-2015 19:37:04,C20200,880,"-22.984051","-43.365311",0
04-27-2015 19:37:04,C27004,940,"-22.870291","-43.34164",0
04-27-2015 19:37:04,C44608,,"-22.844339","-43.284088",5
04-27-2015 19:37:04,C44683,783,"-22.898029","-43.35257",0
04-27-2015 19:37:04,C47661,361,"-22.908716","-43.179012",10
04-27-2015 19:37:04,D53921,2310,"-22.88611","-43.473179",0
04-27-2015 19:37:04,D87044,868,"-22.91217","-43.61314",36
04-27-2015 19:37:04,D87064,771,"-22.89189","-43.216629",0
04-27-2015 19:37:04,D87103,770,"-22.901791","-43.558861",32
04-27-2015 19:37:04,D87128,869,"-22.902241","-43.560959",0
04-27-2015 19:37:04,D87151,893,"-22.89056","-43.629742",21
04-27-2015 19:37:04,D87165,,"-22.993879","-43.597759",0
04-27-2015 19:37:04,D87401,804,"-22.885929","-43.615822",23
04-27-2015 19:37:04,D87418,,"-23.001181","-43.328419",39
04-27-2015 19:37:04,D87753,2335,"-22.915239","-43.682869",0
04-27-2015 19:37:05,B10561,630,"-22.8808","-43.2535",59
04-27-2015 19:37:05,B19563,372,"-22.8182","-43.3083",53
04-27-2015 19:37:05,B27026,639,"-22.9168","-43.2412",35
04-27-2015 19:37:05,B27040,SVA905,"-22.8254","-43.3324",0
04-27-2015 19:37:05,B27042,,"-22.8242","-43.2831",53
04-27-2015 19:37:05,B27075,639,"-22.9022","-43.2693",25
04-27-2015 19:37:05,B28512,663,"-22.8694","-43.2467",0
04-27-2015 19:37:05,B28612,324,"-22.8749","-43.2428",14
04-27-2015 19:37:05,B31107,497,"-22.8654","-43.2534",6.48
04-27-2015 19:37:05,B31149,384,"-22.9074","-43.1988",2
04-27-2015 19:37:05,B44631,SV685,"-22.8809","-43.3242",0
04-27-2015 19:37:05,B44672,685,"-22.88","-43.3326",7
04-27-2015 19:37:05,B55150,311,"-22.8757","-43.3217",6
04-27-2015 19:37:05,B58074,673,"-22.8679","-43.2579",27
04-27-2015 19:37:05,B58080,622,"-22.9013","-43.241",37
04-27-2015 19:37:05,B58083,621,"-22.9228","-43.2332",0
04-27-2015 19:37:05,B58119,679,"-22.8469","-43.2902",0
04-27-2015 19:37:05,B58215,628,"-22.8562","-43.2659",31
04-27-2015 19:37:05,B73112,350,"-22.9052","-43.1777",0
04-27-2015 19:37:05,B73135,351,"-22.9004","-43.2077",46
04-27-2015 19:37:05,B75630,355,"-22.87","-43.3415",0
04-27-2015 19:37:05,C27028,775,"-22.811081","-43.329731",0
04-27-2015 19:37:05,C30125,354,"-23.011602","-43.300232",70
04-27-2015 19:37:05,C30290,900,"-22.993202","-43.365494",38
04-27-2015 19:37:05,C50086,302,"-22.936623","-43.245285",13.52
04-27-2015 19:37:05,C51610,723,"-22.863106","-43.372528",18
04-27-2015 19:37:05,D58613,SV379,"-22.851961","-43.47068",2.04
04-27-2015 19:37:05,D58761,801,"-22.875547","-43.419315",10.19
04-27-2015 19:37:05,D86767,,"-23.003529","-43.565525",65.93
04-27-2015 19:37:05,D87095,770,"-22.83952","-43.338902",1
04-27-2015 19:37:05,D87223,840,"-22.88957","-43.717171",0
04-27-2015 19:37:05,D87228,,"-22.91798","-43.60854",0
04-27-2015 19:37:05,D87246,869,"-22.916611","-43.608002",0
04-27-2015 19:37:05,D87253,885,"-22.996559","-43.627079",12
04-27-2015 19:37:05,D87256,804,"-22.93434","-43.68367",35
04-27-2015 19:37:05,D87353,850,"-22.84761","-43.542221",0
04-27-2015 19:37:05,D87402,830,"-22.865101","-43.574181",44
04-27-2015 19:37:05,D87415,,"-22.999531","-43.35907",0
04-27-2015 19:37:05,D87431,849,"-22.90107","-43.560791",0
04-27-2015 19:37:05,D87459,366,"-22.91655","-43.607349",0
04-27-2015 19:37:05,D87703,2335,"-23.002951","-43.567829",54
04-27-2015 19:37:05,D87832,2336,"-22.867519","-43.553741",52
04-27-2015 19:37:06,B10506,680,"-22.9002","-43.2815",32
04-27-2015 19:37:06,B10514,627,"-22.913","-43.2359",4
04-27-2015 19:37:06,B19519,376,"-22.9089","-43.1723",0
04-27-2015 19:37:06,B19564,372,"-22.8169","-43.2873",66
04-27-2015 19:37:06,B27139,950,"-22.8286","-43.3101",0
04-27-2015 19:37:06,B28616,324,"-22.8986","-43.2111",0
04-27-2015 19:37:06,B28727,2344,"-22.7905","-43.1808",0
04-27-2015 19:37:06,B28731,2344,"-22.908","-43.1849",33
04-27-2015 19:37:06,B51607,624,"-22.8253","-43.4154",21
04-27-2015 19:37:06,B55099,292,"-22.8698","-43.2654",23
04-27-2015 19:37:06,B58214,628,"-22.8801","-43.2698",6
04-27-2015 19:37:06,B60046,386,"-22.9013","-43.2084",27
04-27-2015 19:37:06,B60050,386,"-22.8511","-43.2473",47
04-27-2015 19:37:06,B60077,386,"-22.8412","-43.3713",0
04-27-2015 19:37:06,C20145,880,"-22.9566","-43.346142",0
04-27-2015 19:37:06,C27017,,"-22.87188","-43.33622",12
04-27-2015 19:37:06,C27091,774,"-22.81855","-43.30315",23
04-27-2015 19:37:06,C27119,SV774,"-22.82765","-43.318291",21
04-27-2015 19:37:06,C47549,352,"-22.887106","-43.224457",0
04-27-2015 19:37:06,D53658,369,"-22.9067","-43.2094",0
04-27-2015 19:37:06,D58591,936,"-22.875826","-43.419724",1.67
04-27-2015 19:37:06,D87038,771,"-22.85347","-43.24765",69
04-27-2015 19:37:06,D87082,771,"-22.90217","-43.560669",21
04-27-2015 19:37:06,D87173,898,"-22.897499","-43.678051",47
04-27-2015 19:37:06,D87382,,"-22.980221","-43.666931",54
04-27-2015 19:37:06,D87714,2802,"-22.98431","-43.60825",67
04-27-2015 19:37:06,D87791,2339,"-22.861481","-43.507969",39
04-27-2015 19:37:06,D87819,2336,"-22.90312","-43.20982",50
04-27-2015 19:37:06,D90023,752,"-22.86006","-43.45607",64
04-27-2015 19:37:07,B19605,665,"-22.8852","-43.2349",29
04-27-2015 19:37:07,B27033,629,"-22.8328","-43.3283",5
04-27-2015 19:37:07,B27138,950,"-22.8333","-43.3188",26
04-27-2015 19:37:07,B31151,404,"-22.9042","-43.2097",35.74
04-27-2015 19:37:07,B32502,944,"-22.8063","-43.365",0
04-27-2015 19:37:07,B32541,779,"-22.8385","-43.3981",38
04-27-2015 19:37:07,B32802,2305,"-22.833","-43.2655",61
04-27-2015 19:37:07,B44524,638,"-22.8776","-43.3337",11
04-27-2015 19:37:07,B55029,311,"-22.9106","-43.1842",0
04-27-2015 19:37:07,B58025,679,"-22.8475","-43.288",1
04-27-2015 19:37:07,B58033,313,"-22.906","-43.1906",21
04-27-2015 19:37:07,B58056,623,"-22.9181","-43.2413",0
04-27-2015 19:37:07,B58170,679,"-22.8421","-43.2768",31
04-27-2015 19:37:07,B63055,SR335,"-22.8967","-43.2134",0
04-27-2015 19:37:07,B73079,SPB350,"-22.8341","-43.3271",2
04-27-2015 19:37:07,B73085,SPB350,"-22.8109","-43.3431",0
04-27-2015 19:37:07,C13027,341,"-22.915565","-43.267452",15
04-27-2015 19:37:07,C20031,600,"-22.937071","-43.335651",0
04-27-2015 19:37:07,C20218,611,"-22.878599","-43.272709",0
04-27-2015 19:37:07,C20232,611,"-22.94689","-43.360882",0
04-27-2015 19:37:07,C27038,774,"-22.87093","-43.34156",0
04-27-2015 19:37:07,C27054,774,"-22.807421","-43.32732",0
04-27-2015 19:37:07,C44556,783,"-22.87726","-43.369652",7
04-27-2015 19:37:07,C47472,361,"-23.01635","-43.460518",7
04-27-2015 19:37:07,C47507,352,"-22.871061","-43.2593",0
04-27-2015 19:37:07,C47645,,"-22.93343","-43.372475",0
04-27-2015 19:37:07,C47817,692,"-22.952288","-43.348919",0
04-27-2015 19:37:07,D53524,SR393,"-22.83717","-43.364529",67
04-27-2015 19:37:07,D53906,2310,"-22.91028","-43.206242",0
04-27-2015 19:37:07,D58811,383,"-22.887018","-43.390789",33.52
04-27-2015 19:37:07,D86029,918,"-22.840399","-43.279018",0.19
04-27-2015 19:37:07,D87250,804,"-22.892679","-43.586929",27
04-27-2015 19:37:07,D87338,839,"-22.91548","-43.685101",0
04-27-2015 19:37:07,D87781,771,"-22.90715","-43.586559",29
04-27-2015 19:37:07,D87884,2335,"-23.01683","-43.477558",30
04-27-2015 19:37:08,B19574,665,"-22.9104","-43.2234",8
04-27-2015 19:37:08,B19620,665,"-22.815","-43.2929",0
04-27-2015 19:37:08,B25605,606,"-22.8958","-43.2944",0
04-27-2015 19:37:08,B27007,639,"-22.8643","-43.3433",48
04-27-2015 19:37:08,B28582,696,"-22.87","-43.2452",3
04-27-2015 19:37:08,B28583,696,"-22.8994","-43.2637",0
04-27-2015 19:37:08,B32593,944,"-22.8053","-43.3539",0
04-27-2015 19:37:08,B32619,727,"-22.8064","-43.3648",0
04-27-2015 19:37:08,B44674,SV685,"-22.9019","-43.2797",0
04-27-2015 19:37:08,B44695,685,"-22.8614","-43.3457",34
04-27-2015 19:37:08,B55084,292,"-22.8709","-43.2836",42
04-27-2015 19:37:08,B58012,673,"-22.8405","-43.2807",0
04-27-2015 19:37:08,B58061,313,"-22.9018","-43.2107",0
04-27-2015 19:37:08,B58151,623,"-22.9249","-43.2362",0
04-27-2015 19:37:08,B63096,919,"-22.8315","-43.343",13
04-27-2015 19:37:08,B63100,SR335,"-22.9055","-43.1914",0
04-27-2015 19:37:08,B73080,SPB350,"-22.8852","-43.2485",34
04-27-2015 19:37:08,B73117,372,"-22.9022","-43.2104",0
04-27-2015 19:37:08,B75534,355,"-22.8892","-43.2202",0
04-27-2015 19:37:08,C13022,878,"-22.915726","-43.361126",0
04-27-2015 19:37:08,C13129,338,"-22.923496","-43.361397",26
04-27-2015 19:37:08,C27010,774,"-22.882851","-43.340031",0
04-27-2015 19:37:08,C27090,774,"-22.82798","-43.320019",18
04-27-2015 19:37:08,C30132,550,"-22.950985","-43.348148",0
04-27-2015 19:37:08,C30264,,"-22.951555","-43.347881",0
04-27-2015 19:37:08,C44550,,"-22.86076","-43.355709",0
04-27-2015 19:37:08,C44603,,"-22.84486","-43.28146",22
04-27-2015 19:37:08,C47618,636,"-22.956188","-43.347965",9
04-27-2015 19:37:08,C47689,844,"-23.007509","-43.304111",12
04-27-2015 19:37:08,C47781,339,"-22.886135","-43.229111",0
04-27-2015 19:37:08,D53662,LECD12,"-22.880211","-43.46479",2
04-27-2015 19:37:08,D60183,SR300,"-22.85874","-43.37941",27
04-27-2015 19:37:08,D86105,843,"-22.924465","-43.561829",29.08
04-27-2015 19:37:08,D86280,918,"-22.875601","-43.465523",0.93
04-27-2015 19:37:08,D86381,867,"-22.942213","-43.575802",0.19
04-27-2015 19:37:08,D86707,2801,"-23.00708","-43.55125",8.33
04-27-2015 19:37:08,D87102,898,"-22.89237","-43.587471",0
04-27-2015 19:37:08,D87201,849,"-22.92256","-43.700619",0
04-27-2015 19:37:08,D87217,366,"-22.917931","-43.608089",0
04-27-2015 19:37:08,D87291,825,"-22.90242","-43.561501",0
04-27-2015 19:37:08,D87352,771,"-22.91757","-43.608101",0
04-27-2015 19:37:08,D87414,,"-22.939791","-43.577141",1
04-27-2015 19:37:08,D87537,804,"-22.93965","-43.685741",13
04-27-2015 19:37:08,D87795,,"-22.902559","-43.56237",0
04-27-2015 19:37:08,D87873,2336,"-22.84911","-43.383579",41
04-27-2015 19:37:08,D87888,2335,"-22.916821","-43.60804",0
04-27-2015 19:37:09,B10043,934,"-22.8151","-43.1877",0
04-27-2015 19:37:09,B19521,665,"-22.8188","-43.3496",20
04-27-2015 19:37:09,B25596,249,"-22.9041","-43.2758",2
04-27-2015 19:37:09,B27084,905,"-22.8474","-43.2658",42
04-27-2015 19:37:09,B27094,265,"-22.8975","-43.2217",15
04-27-2015 19:37:09,B27134,639,"-22.9167","-43.2405",32
04-27-2015 19:37:09,B27152,629,"-22.8728","-43.2682",0
04-27-2015 19:37:09,B27161,629,"-22.8873","-43.2526",5
04-27-2015 19:37:09,B27164,629,"-22.8862","-43.2518",44
04-27-2015 19:37:09,B28532,324,"-22.905","-43.1914",11
04-27-2015 19:37:09,B28539,696,"-22.808","-43.1824",51
04-27-2015 19:37:09,B28589,696,"-22.8111","-43.1897",0
04-27-2015 19:37:09,B28596,324,"-22.9","-43.2106",0
04-27-2015 19:37:09,B31036,485,"-22.8042","-43.3103",0
04-27-2015 19:37:09,B44650,685,"-22.8271","-43.3254",23
04-27-2015 19:37:09,B44658,685,"-22.9","-43.2801",0
04-27-2015 19:37:09,B44670,SV685,"-22.8798","-43.3335",11
04-27-2015 19:37:09,B44692,609,"-22.8984","-43.2771",0
04-27-2015 19:37:09,B55038,292,"-22.8866","-43.2252",0
04-27-2015 19:37:09,B58131,312,"-22.9007","-43.1777",0
04-27-2015 19:37:09,B73003,350,"-22.8969","-43.204",17
04-27-2015 19:37:09,B75639,928,"-22.8636","-43.3641",42
04-27-2015 19:37:09,B82575,653,"-22.902","-43.2791",12.04
04-27-2015 19:37:09,C13213,,"-22.958172","-43.352226",0
04-27-2015 19:37:09,C44662,709,"-22.824921","-43.332569",0
04-27-2015 19:37:09,C47546,332,"-22.963352","-43.174305",11
04-27-2015 19:37:09,C47602,,"-22.952105","-43.348263",0
04-27-2015 19:37:09,C47686,,"-22.761185","-43.450726",0
04-27-2015 19:37:09,C47876,332,"-23.012091","-43.292213",55
04-27-2015 19:37:09,C47961,2111,"-22.889147","-43.22089",0
04-27-2015 19:37:09,C51601,371,"-22.897495","-43.350975",37
04-27-2015 19:37:09,C82574,,"-22.907484","-43.198765",35.74
04-27-2015 19:37:09,D53533,369,"-22.90534","-43.191528",0
04-27-2015 19:37:09,D53604,786,"-22.87534","-43.44434",31
04-27-2015 19:37:09,D86041,918,"-22.894615","-43.490337",0
04-27-2015 19:37:09,D86072,851,"-22.883543","-43.556873",0.19
04-27-2015 19:37:09,D86117,918,"-22.859112","-43.375374",1.11
04-27-2015 19:37:09,D86156,837,"-22.926805","-43.54266",0
04-27-2015 19:37:09,D86239,918,"-22.875448","-43.443192",40.19
04-27-2015 19:37:09,D86367,867,"-23.024832","-43.549938",44.45
04-27-2015 19:37:09,D86389,867,"-22.947016","-43.577156",38.52
04-27-2015 19:37:09,D86392,843,"-22.901802","-43.555027",0
04-27-2015 19:37:09,D86732,2803,"-22.96582","-43.589489",32.04
04-27-2015 19:37:09,D87040,898,"-22.98542","-43.68668",0
04-27-2015 19:37:09,D87230,885,"-22.912149","-43.6278",2
04-27-2015 19:37:09,D87269,825,"-22.910641","-43.604271",32
04-27-2015 19:37:09,D87364,824,"-22.89222","-43.582111",45
04-27-2015 19:37:09,D87508,804,"-22.925409","-43.67915",14
04-27-2015 19:37:10,B10075,,"-22.9088","-43.1747",19
04-27-2015 19:37:10,B10191,913,"-22.8717","-43.2587",0
04-27-2015 19:37:10,B11612,778,"-22.8847","-43.3155",17.59
04-27-2015 19:37:10,B19590,372,"-22.8054","-43.3651",14
04-27-2015 19:37:10,B19602,377,"-22.8187","-43.3575",0
04-27-2015 19:37:10,B25555,606,"-22.901","-43.2081",0
04-27-2015 19:37:10,B25556,232,"-22.9108","-43.2689",26
04-27-2015 19:37:10,B25602,249,"-22.8978","-43.3124",0
04-27-2015 19:37:10,B27032,SVC905,"-22.8685","-43.2547",24
04-27-2015 19:37:10,B27076,639,"-22.8826","-43.3233",52
04-27-2015 19:37:10,B27133,639,"-22.9048","-43.2745",0
04-27-2015 19:37:10,B27154,629,"-22.8251","-43.3325",0
04-27-2015 19:37:10,B28606,925,"-22.8163","-43.1872",31
04-27-2015 19:37:10,B28721,2344,"-22.7906","-43.1807",0
04-27-2015 19:37:10,B31012,497,"-22.8663","-43.2524",38.71
04-27-2015 19:37:10,B31042,497,"-22.9137","-43.1789",9.82
04-27-2015 19:37:10,B31045,484,"-22.8723","-43.245",58.34
04-27-2015 19:37:10,B31054,906,"-22.8528","-43.2616",66.49
04-27-2015 19:37:10,B44646,685,"-22.8881","-43.3293",34
04-27-2015 19:37:10,B55139,310,"-22.8714","-43.2582",26
04-27-2015 19:37:10,B55151,292,"-22.8698","-43.2653",21
04-27-2015 19:37:10,B58040,623,"-22.8875","-43.2846",36
04-27-2015 19:37:10,B58158,313,"-22.9224","-43.2298",14
04-27-2015 19:37:10,B58165,313,"-22.8521","-43.2636",41
04-27-2015 19:37:10,B60070,384,"-22.8121","-43.3723",33
04-27-2015 19:37:10,B63093,942,"-22.8421","-43.2799",0
04-27-2015 19:37:10,B73096,350,"-22.8588","-43.2534",0
04-27-2015 19:37:10,B73116,350,"-22.9097","-43.1725",0
04-27-2015 19:37:10,B75583,355,"-22.8293","-43.277",26
04-27-2015 19:37:10,C13083,,"-23.000832","-43.339069",28
04-27-2015 19:37:10,C13121,,"-22.880314","-43.357563",0
04-27-2015 19:37:10,C13197,,"-22.875534","-43.462574",0
04-27-2015 19:37:10,C20026,601,"-22.920309","-43.259689",5
04-27-2015 19:37:10,C20165,612,"-22.938669","-43.34557",0
04-27-2015 19:37:10,C30116,734,"-22.867033","-43.336544",0
04-27-2015 19:37:10,C47769,636,"-22.9562","-43.347561",7
04-27-2015 19:37:10,C47901,2110,"-22.909586","-43.205467",0
04-27-2015 19:37:10,C47983,2115,"-22.925198","-43.357948",0
04-27-2015 19:37:10,C50068,,"-22.973749","-43.285248",1.3
04-27-2015 19:37:10,C51544,723,"-22.840946","-43.370071",39
04-27-2015 19:37:10,C82517,363,"-22.896206","-43.300861",30.93
04-27-2015 19:37:10,D53535,392,"-22.8836","-43.495098",0
04-27-2015 19:37:10,D58531,794,"-22.894184","-43.437119",2.04
04-27-2015 19:37:10,D86071,852,"-22.993979","-43.598431",0
